DIGICOM S.P.A.	
Beijing Morncloud Information And Technology Co. Ltd.	
Linkage System Integration Co.Ltd.	
JustEzy Technology, Inc.	
China Mobile IOTCompany Limited	
D. ORtiz Consulting, LLC	
Lenovo Mobile Communication (Wuhan) Company Limited	
PROTECH SYSTEMS CO., LTD.	
Global Display Solutions Spa	
RO.VE.R. Laboratories S.p.A.	
P.T.I Co.,LTD	
ASE Technologies, USA	
MIPRO Electronics Co., Ltd	
3PAR data	
RUBY TECH CORPORATION	
Meggitt Training Systems, Inc.	
Bluetake Technology Co., Ltd.	
YOKOTE SEIKO CO., LTD.	
DAEYOUNG INFORMATION SYSTEM CO., LTD	
Kingtronics Industrial Co. Ltd.	
Willow Garage, Inc.	
JASCO CORPORATION	
SHENZHEN PHOTON BROADBAND TECHNOLOGY CO.,LTD	
X2E GmbH	
DESIGN RESEARCH SYSTEMS, INC.	
AT&T	
KSH International Co., Ltd.	
AIDC TECHNOLOGY (S) PTE LTD	
VineSys Technology	
STL Solution Co.,Ltd.	
ARCOM CONTROL SYSTEMS, LTD.	
Mikrosay Yazilim ve Elektronik A.S.	
Fida International (S) Pte Ltd	
WANY	
Robert Bosch Healthcare GmbH	
PROTECTRON	
ADEPT TECHNOLOGY	
CELESTICA INC.	
Allied Telesis R&D Center K.K.	
ALITEC	
Echostreams Innovative Solutions	
HIVION Co., Ltd.	
TetraTec Instruments GmbH	
Alkeria srl	
Simo Wireless,Inc.	
CS Corporation	
BEIJING LHWT MICROELECTRONICS INC.	
Verizon	
Soyo Group Soyo Com Tech Co., Ltd	
PROCENTEC	
ECTEL	
Innocent Technology Co., Ltd.	
Solartron Metrology Ltd	
aphona Kommunikationssysteme	
Force, Inc.	
ISDN SYSTEMS CORPORATION	
VECTOR SP. Z O.O.	
Jiangsu Datang  Electronic Products Co., Ltd	
Zavio Inc.	
RIAS Corporation	
Airsonics	
CAEN	
Beijing FaceCam Technology Co., Ltd.	
PNI sensor corporation	
Fabricom	
Taseon, Inc.	
KWORLD COMPUTER CO., LTD	
Niigata Develoment Center,  F.I.T. Co., Ltd.	
iota Computing, Inc.	
COFLEC	
SIM Technology Group Shanghai Simcom Ltd.,	
POWER MEASUREMENT LTD.	
SYBUS CORPORATION	
Airoha Technology Corp.,	
Genesis I&C	
FA. GEBR. HELLER GMBH	
BBox	
GkWare e.K.	
Data East Corporation	
Livestream	
MERCURY SECURITY CORPORATION	
CombiQ AB	
Hokkei Industries Co., Ltd.	
CORE CORPORATION	
Ascalade Communications Limited	
free alliance sdn bhd	
Helium Systems, Inc	
3ality Digital Systems GmbH	
The Kroger Co.	
ABB Automation products GmbH	
FONSYS CO.,LTD.	
Seer Technology, Inc	
MOSDAN Internation Co.,Ltd	
Awox	
Creative Product Design Pty. Ltd.	
Media Streaming Networks Inc	
TCT mobile ltd	
Essence Technology Solution, Inc.	
ADAPTEC INCORPORATED	
DriveCam Inc	
Jiangsu SEUIC Technology Co.,Ltd	
Helix Technology Inc.	
Octave Communications	
FUJITSU LIMITED	
CNF MOBILE SOLUTIONS, INC.	
SIGNUM SYSTEMS CORP.	
Ransnet Singapore Pte Ltd	
DATACOM INC.	
CRemote, LLC	
VSE valencia smart energy	
Z'SEDAI KENKYUSHO CORPORATION	
MAXIO	
Net Vision Telecom	
LIBA Maschinenfabrik GmbH	
Gigaset Communications GmbH	
SHENZHEN MDK DIGITAL TECHNOLOGY CO.,LTD	
J&M Analytik AG	
Advanced Mobile Telecom co.,ltd.	
Ubee Interactive Co., Limited	
WABTEC Transit Division	
PentronicAB	
Control Techniques	
Midtronics, Inc.	
Safe-com GmbH & Co. KG	
GANDALF DATA LIMITED	
Gunnebo Cash Automation AB	
WAVELINK	
YX Wireless S.A.	
RADIANT SYSTEMS	
Kuipers Electronic Engineering BV	
Best Wish Technology LTD	
Dongguan HuaHong Electronics Co.,Ltd	
Singapore Technologies Electronics Limited	
WORLD MEDIA AND TECHNOLOGY Corp.	
Shanghai Tigercel Communication Technology Co.,Ltd	
Maquet CardioVascular	
Anobit Technologies Ltd.	
I/F-COM A/S	
OPTIM SYSTEMS, INC.	
SHENZHEN JEHE TECHNOLOGY DEVELOPMENT CO., LTD.	
AVAL COMMUNICATIONS	
Impinj, Inc.	
Surfilter Network Technology Co., Ltd.	
Siemens Building Technologies AG,	
LARSCOM INCORPORATED	
AireSpider Networks	
Hotway Technology Corporation	
DX Antenna Co., Ltd.	
Media Devices Co., Ltd.	
Trend Electronics Ltd	
SANBlaze Technology, Inc.	
Centera Photonics Inc.	
SHA-KEN CO., LTD.	
Control Technology Inc.	
AceNet Technology Inc.	
RyCo Electronic Systems Limited	
GatesAir, Inc	
INDRA ESPACIO S.A.	
Ultratronik GmbH	
Q-Free ASA	
SAIC IDEAS GROUP	
API ENGINEERING	
Transceiving System Technology Corporation	
Navini Networks	
Display Systems Ltd	
Innolight Technology Corporation	
Neuron Robotics	
Apprion	
Geenovo Technology Ltd.	
EFM Networks	
L-TECH CORPORATION	
Halytech Mace	
Smartek d.o.o.	
Payter BV	
CelleBrite Mobile Synchronization	
CORDANT, INC.	
EXPLORER HYPERTECH CO.,LTD	
RSI SYSTEMS	
KOREA MAINTENANCE	
AG Acquisition Corp. d.b.a. ASTRO Gaming	
Openmatics s.r.o.	
ABIsystems Co., LTD	
Ouster	
Double-Take Software, INC.	
Yulong Computer Telecommunication Scientific (Shenzhen) Co.,Ltd	
COVAX  Co. Ltd	
IDCS N.V.	
NEXGEN Mediatech Inc.	
DVR C&C Co., Ltd.	
MCOT Corporation	
ATM COMPUTER GMBH	
Trópico Sistemas e Telecomunicações da Amazônia LTDA.	
TechnoLand Co., LTD.	
Airware	
Emitor AB	
XINGFEI （H.K）LIMITED	
Shenzhen Xing Feng Industry Co.,Ltd	
Industria Fueguina de Relojería Electrónica s.a.	
EDEC CO., LTD.	
FillFactory NV	
L-3 Communications Infrared Products	
Iiga co.,Ltd	
Keisokugiken Corporation	
Fulltek Technology Co., Ltd.	
Unitron Company, Inc.	
OuterLink Corporation	
ABB Bomem, Inc.	
FUJITSU NEXION, INC.	
Internet Photonics	
Avago Technologies	
Novatel Wireless Solutions, Inc.	
SiByte, Inc.	
Sound Devices, LLC	
Morgan Stanley	
DSSD Inc	
Inncom International, Inc.	
XiMeta Technology Americas Inc.	
GRAND JUNCTION NETWORKS, INC.	
Alpheus Digital Company Limited	
United Electronic Industries, Inc. (EUI)	
PHS srl	
Innova Security	
Hunt Electronic Co., Ltd.	
Cos Tron	
Amped Wireless	
Wavelab Global Inc.	
Jung Myoung Communications&Technology	
CONTROL DATA	
Imagination Technologies Ltd	
Montgomery Technology, Inc.	
SAMSUNG ELECTRO-MECHANICS(THAILAND)	
Acumen	
E-TECH, INC.	
Happyelectronics Co.,Ltd	
Omni Directional Control Technology Inc.	
Digital Multitools Inc	
Phonic Corp.	
HOYA Corporation	
Source Chain	
EDP Servicos	
Palmmicro Communications Inc	
PAXDATA NETWORKS LTD.	
Positron Public Safety Systems inc.	
H. Stoll GmbH & Co. KG	
Ascom Tateco AB	
TDK-Lambda Corporation	
COM&C CO., LTD	
CHUNTEX ELECTRONIC CO., LTD.	
Automatic Bar Controls Inc.	
Skymotion Technology (HK) Limited	
EFS sas	
UTC CCS	
Nexcom International Co., Ltd.	
NBX CORPORATION	
MITAC COMPUTING TECHNOLOGY CORPORATION	
LG Innotek Co., Ltd.	
HIGHTECH INFORMATION	
Emplus Technologies	
Pfeiffer Vacuum GmbH	
ICG NETWORKS CO.,ltd	
DELEM BV	
Westinghouse Electric Company, LLC	
P2 Mobile Technologies Limited	
DEVI - Danfoss A/S	
IEEE 1905.1	
MICRODIA Ltd.	
Sichuan Changhong Electric Ltd.	
ITTIM Technologies	
Lilee Systems, Ltd.	
China Dragon Technology Limited	
Polaroid Corporation	
MICRO BYTE PTY. LTD.	
UNISEM	
SICHUAN TIANYI COMHEART TELECOMCO.,LTD	
Arbor Technology Corp.	
WAVERIDER COMMUNICATIONS (CANADA) INC.	
GTE SPACENET	
Sing Fai Technology Limited	
ARTJOY INTERNATIONAL LIMITED	
Dewar Electronics Pty Ltd	
Princeton Instruments	
MOBIWIRE MOBILES (NINGBO) CO.,LTD	
RAIDON TECHNOLOGY, INC.	
LEONI	
ON Semiconductor	
Embedtronics Oy	
DIVR Systems, Inc.	
Japan CBM Corporation	
Conductix-Wampfler GmbH	
FLIR Systems	
PYRAMID Computer GmbH	
IBC/INTEGRATED BUSINESS COMPUTERS	
21168	
CANSTAR	
Arelnet Ltd.	
CONNER PERIPHERALS	
Zeus Wireless, Inc.	
Traverse Technologies Australia	
CEC TELECOM CO.,LTD.	
DiMoto Pty Ltd	
LAP Laser Applikations	
DIGITAL EQUIPMENT CORP.	
WINDATA, INC.	
Mechatronic Brick Aps	
MAC SYSTEM CO., LTD.	
TeleCruz Technology, Inc.	
MMC NETWORKS, INC.	
Sorter Sp. j. Konrad Grzeszczyk MichaA, Ziomek	
UNIPOINT	
Multilink Inc	
Alcatel Microelectronics	
W-Link Systems, Inc.	
Kai-EE	
MaxMedia Technology Limited	
Kyoto Electronics Manufacturing Co., Ltd.	
Hokuto Denshi Co,. Ltd.	
VNPT TECHNOLOGY	
Tableau, LLC	
HONGKONG YUNLINK TECHNOLOGY LIMITED	
E.G.O. Elektro-Ger	
NetUP Inc.	
Shenyang wisdom Foundation Technology Development Co., Ltd.	
TELSTRAT	
Genie Networks Limited	
Hangzhou System Technology CO., LTD	
Banyan Network Private Limited	
Dictum Health, Inc.	
Aeronix, Inc.	
Envenergy Inc	
FERMAX ELECTRONICA S.A.U.	
Huanshun Network Science and Technology Co., Ltd.	
Honda Electron Co., LED.	
Buyang Electronics Industrial Co., Ltd	
Saab AB (publ)	
Beijing Novel Super Digital TV Technology Co., Ltd	
WING SING ELECTRONICS HONG KONG LIMITED	
Wellav Technologies Ltd	
ROTEC INDUSTRIEAUTOMATION GMBH	
Radius Gateway	
Sub10 Systems Ltd	
Tommy Technologies Corp.	
Sonos, Inc.	
Zhejiang Everbright Communication Equip. Co,. Ltd	
Omnibit Inc.	
DESKNET SYSTEMS, INC.	
Tributary Systems, Inc.	
Lesira Manufacturing Pty Ltd	
LIGHTERA NETWORKS, INC.	
ATN International Limited	
LIVINGSTON ENTERPRISES, INC.	
Woven Systems, Inc.	
DUAL ENTERPRISES CORPORATION	
Juniper Systems	
FutureSmart Networks, Inc.	
XSTREAMIS PLC	
Koden Electronics Co., Ltd.	
ADVANCED RF TECHNOLOGIES INC	
Hunting Innova	
Harbour Networks Ltd., Co. Beijing	
Herman Miller	
K's Co.,Ltd.	
GE Medical System(China) Co., Ltd.	
shenzhen lensun Communication Technology LTD	
Brain Corporation	
Siemens NV (Belgium)	
Acrosser Technology Co., Ltd.	
Amplify Net, Inc.	
ALONG INDUSTRIAL CO., LIMITED	
Telefonbau Behnke GmbH	
Shikoku Instrumentation Co., Ltd.	
RON-Telecom ZAO	
Samsung Electronics Co., Ltd. ARTIK	
Shanghai Super Electronics Technology Co.,LTD	
Nabto	
WideView	
KIMIN Electronic Co., Ltd.	
SHENZHEN RIOPINE ELECTRONICS CO., LTD	
Artesyn Embedded Technologies	
DinBox Sverige AB	
Unizone Technologies, Inc.	
Zenocom	
Scientific Production Association Siberian Arsenal, Ltd.	
AMICCOM Electronics Corporation	
VISUAL TECHNOLOGY INC.	
Techvision Intelligent Technology Limited	
COMMISSARIAT A L`ENERGIE ATOM.	
Great Dragon Information Technology (Group) Co., Ltd.	
ShenZhen Konka Telecommunication Technology Co.,Ltd	
GENOA TECHNOLOGY, INC.	
Cameo Communications, Inc.	
NVIDIA	
Radio Frequency Systems	
Magic Control Technology Corporation	
Galaxy Telecom Technologies Ltd	
SCORPION LOGIC, LTD.	
FUNDACION TEKNIKER	
E3 Technology, Inc.	
LIGHTRON FIBER-OPTIC DEVICES INC.	
HUGHES NETWORK SYSTEMS	
C.G.V. S.A.S.	
CARECOM CO.,LTD.	
ACUITY IMAGING, INC.	
29530	
Visioneering Systems, Inc.	
WELLTRONIX CO., LTD.	
Aboundi, Inc.	
Nucsafe Inc.	
iDigm Inc.	
RTW GmbH & Co. KG	
Arkados, Inc.	
Edeltech Co.,Ltd.	
Proware Technologies Co., Ltd.	
Electronic Computer Systems, Inc.	
Athena Tech, Inc.	
LNC Technology Co., Ltd.	
KENTKART EGE ELEKTRONIK SAN. VE TIC. LTD. STI.	
Saia-Burgess Controls AG	
NACT	
Beijing Banner Electric Co.,Ltd	
Logipix Ltd	
BELKIN COMPONENTS	
Shanhai GBCOM Communication Technology Co. Ltd	
SATELLITE TECHNOLOGY MGMT, INC	
Relax Technology, Inc.	
DATONG ELECTRONICS LTD.	
ACCELERATED NETWORKS, INC.	
RKC INSTRUMENT INC.	
Digiwell Technology, inc	
Clearbox Systems	
Befs co,. ltd	
Qolsys Inc.	
Dansensor A/S	
Shenzhen Urovo Technology Co.,Ltd.	
Fulcrum Microsystems, Inc.	
Xetawave LLC	
Numesa Inc.	
Beijing Netpower Technologies Inc.	
AudioScience	
KWANG WOO I&C CO.,LTD	
eM Technics Co., Ltd.	
Accel Semiconductor Corp	
ShenZhen Chenyee Technology Co., Ltd.	
Haas Automation Inc.	
ESAOTE S.p.A.	
FalconStor Software	
TOSHIBA CORPORATION	
Imperial Technology, Inc.	
LEXMARK INTERNATIONAL, INC.	
DeLaval International AB	
IDK Corporation	
Catalyst Enterprises, Inc.	
Lismore Instruments Limited	
Cybernetics	
PAX Computer Technology(Shenzhen) Ltd.	
TMCT Co., LTD.	
GRANITE MICROSYSTEMS	
Zambeel Inc	
Unify Networks, Inc.	
Saijo Denki International Co., Ltd.	
DataPower Technology, Inc.	
Champion Optical Network Engineering, LLC	
ECTON, INC.	
ELASTIC NETWORKS	
CML Emergency Services	
TAMI Tech Co., Ltd.	
Interacoustics	
ADEUNIS RF	
Taiyo Yuden Co., Ltd.	
Novartis Pharma AG	
MULTITECH SYSTEMS, INC.	
RESILIENCE CORPORATION	
Gen2wave	
Thales Contact Solutions Ltd.	
TAMURA CORPORATION	
S & S Research Inc.	
Hypertherm Inc	
MITSUBISHI ELECTRIC SYSTEM & SERVICE CO.,LTD.	
Open Networks Engineering Ltd	
AMADA MIYACHI Co., Ltd	
TekTone Sound & Signal Mfg., Inc.	
Gatsometer	
Palm, Inc	
IFP	
FEEDBACK DATA LTD.	
Mendocino Software	
Mercedes-Benz USA, LLC	
THOMAS-CONRAD CORPORATION	
Luminous Power Technologies Pvt. Ltd.	
DAKO EDV-Ingenieur- und Systemhaus GmbH	
Logostek Co. Ltd.	
Taiwan Jantek Electronics,Ltd.	
CVC	
Powernet Technologies Corp.	
Canal +	
Huntleigh Healthcare	
RADWIN Inc.	
B-Link Electronic Limited	
Omnitron Systems Technology, Inc.	
RNET Technologies, Inc.	
TTE Germany GmbH	
NEXO COMMUNICATIONS, INC.	
General Dynamics Mission Systems	
Presstek Inc.	
ACS Solutions France	
Qualcomm Inc.	
Trex Network LLC	
TrekStor GmbH	
ITX security	
Bri-Link Technologies Co., Ltd	
Commtech Wireless	
SHENZHEN TOZED TECHNOLOGIES CO.,LTD.	
Soundmax Electronic Limited	
Chengdu ethercom information technology Ltd.	
Powin Information Technology, Inc.	
BIOTRONIK GmbH & Co	
LEADTEK RESEARCH INC.	
HORIZON COMPUTER	
SEPSA	
Superflow Technologies Group	
Kimoto Electric Co., Ltd.	
ELZET80 Mikrocomputer GmbH&Co. KG	
TADIRAN TELECOMMUNICATIONS	
BEIJING YUNYI TIMES TECHNOLOGY CO,.LTD	
Weintek Labs. Inc.	
SimpleComTools	
IFM Electronic gmbh	
Lester Electrical	
Automotive Data Solutions	
BAYLY COMMUNICATIONS, INC.	
W2 Networks, Inc.	
SHINDENGEN ELECTRIC MFG. CO., LTD.	
MMC-EMBEDDED COMPUTERTECHNIK GmbH	
Niles Audio Corporation	
PROCESSOR SYSTEMS (I) PVT LTD	
Vantanol Industrial Corporation	
Schenck Process GmbH	
NIXDORF COMPUTER CORP.	
Human Technology Co., Ltd.	
IGYS Systems, Inc.	
Guangdong Coagent Electronics S&amp;T Co.,Ltd.	
NEXTCOM K.K.	
HASWARE INC.	
Mitron Pty Ltd	
RIZ TRANSMITTERS	
Office Details, Inc.	
Radios, Inc.	
TQ - COMPONENTS GMBH	
Shaanxi GuoLian Digital TV Technology Co.,Ltd.	
Hitachi IE Systems Co., Ltd	
Game Technologies SA	
HanA Systems Inc.	
GENERAL ELECTRIC CORPORATION	
HandHeld entertainment, Inc.	
TIVA MICROCOMPUTER CORP. (TMC)	
GEWISS S.P.A.	
Keenetic Limited	
iVeia, LLC	
COMTEC co.,ltd	
Beijing Huasun Unicreate Technology Co., Ltd	
Tokheim	
Airo Wireless	
KISAN SYSTEM	
SYNCHRONIC ENGINEERING	
Y.D.K Co. Ltd.	
Orbotix, Inc.	
PRECISION SOFTWARE, INC.	
Japan Total Design Communication Co., Ltd.	
Shanghai VLC Technologies Ltd. Co.	
RIKOR TV, Ltd	
SPACE & NAVAL WARFARE SYSTEMS	
elmegt GmbH & Co. KG	
NetMedia, Inc.	
HCT. Co., Ltd.	
Quester Tangent Corporation	
IMATRAN VOIMA OY	
ib-mohnen KG	
HANGZHOU ZHIWAY TECHNOLOGIES CO.,LTD.	
HERMARY OPTO ELECTRONICS INC.	
JPS Communications	
Spectrum Digital, Inc	
WATERWORLD Technology Co.,LTD	
KCodes Corporation	
Petroleum Geo-Services	
SPG Controls	
SOGESTMATIC	
Audiovox Corporation	
Wybron, Inc	
INTERCROSS, LLC	
INNOVA CORP.	
ZETRON INC	
Color-Chip	
MICROPLEX Printware AG	
EIDOLON COMMUNICATIONS TECHNOLOGY CO. LTD.	
FAI WAH INTERNATIONAL (HONG KONG) LIMITED	
ACUSON COMPUTED SONOGRAPHY	
PowerLayer Microsystems HongKong Limited	
Dea Security	
TELMAT INFORMATIQUE	
Intercom, Inc.	
Fibrlink Communications Co.,Ltd.	
Cash Systemes Industrie	
LIGHTSPEED INTERNATIONAL CO.	
Convedia	
VENTURE MANUFACTURING (SINGAPORE) LTD.	
R&amp;M AG	
Meshcom Technologies Inc.	
Stoneridge Electronics AB	
Hitachi-LG Data Storage Korea, Inc	
Mciao Technologies, Inc.	
Black Box Corp.	
NEXTWILL	
TORONTO MICROELECTRONICS INC.	
Biometric Access Company	
Muco Industrie BV	
ELECTRONICS CORPORATION OF INDIA LIMITED	
Gyeyoung I&T	
RF Technology Pty Ltd	
Techsan Electronics Co., Ltd.	
Multimedia Pacific Limited	
SUPER WORKSTATION, INC.	
Ubiquitous Internet Telecom Co., Ltd	
Music Life LTD	
Robert Bosch LLC Automotive Electronics	
RainUs Co.,Ltd	
Airspan	
BINTEC COMMUNICATIONS GMBH	
Tellium Incorporated	
PAN-INTERNATIONAL INDUSTRIAL CORP.	
Iskra Sistemi d.d.	
Rhythm Watch Co., Ltd.	
NMR Corporation	
Squarehead Technology AS	
Devicescape Software, Inc.	
DAC ENGINEERING CO., LTD.	
Victory Concept Electronics Limited	
Edifier International	
Doorking Inc.	
Maverick Systems Inc.	
FORE SYSTEMS, INC.	
HE ELECTRONICS, TECHNOLOGIE & SYSTEMTECHNIK GmbH	
Neotech	
Shanghai Mobiletek Communication Ltd.	
Prowave Technologies Ltd.	
Electrocompaniet A.S.	
Quixant Ltd	
Imsys AB	
DATABILITY SOFTWARE SYS. INC.	
SimonsVoss Technologies GmbH	
TCPlink	
AMOD Technology Co., Ltd.	
Moog GmbH	
XLNT DESIGNS INC.	
Telkonet Inc.	
Tercel technology co.,ltd	
Kurz Industrie-Elektronik GmbH	
American Time and Signal	
Bluwan SA	
SilverPlus, Inc	
LACROIX Trafic	
U&U ENGINEERING INC.	
INTEGRATED FITNESS CORP.	
Jacobsons AB	
Diversified Technical Systems, Inc.	
NextBIT Computing Pvt. Ltd.	
Vifa Denmark A/S	
Ilevo AB	
DTL Broadcast Ltd	
EasySYNC Ltd.	
Blackmagic Design	
Boston Scientific	
AST COMPUTER	
Verity Instruments, Inc.	
JL Corporation	
LAVA INTERNATIONAL(H.K) LIMITED	
Comark Interactive Solutions	
Chongqing Huijiatong Information Technology Co., Ltd.	
Helicomm Inc	
CK Telecom (Shenzhen) Limited	
Telways Communication Co., Ltd.	
Siano Mobile Silicon Ltd.	
PixeLINK	
Cumulus Networks, inc	
DACOLL LIMITED	
MSI	
INTERACTIVE COMPUTING DEVICES	
HOLONTECH CORPORATION	
Mianyang Netop Telecom Equipment Co.,Ltd.	
AcceLight Networks	
WEIFANG GOERTEK ELECTRONICS CO.,LTD	
NetModule AG	
Sichuan iLink Technology Co., Ltd.	
Eurotech Inc.	
I-Tech corporation	
Ingespace	
BoxCast	
EchoStar Global B.V.	
SAAB SENSIS CORPORATION	
RF elements s.r.o.	
Green Electronics	
Jiangsu Switter Co., Ltd	
POSBANK CO.,LTD	
Universal Audio, Inc	
T.E.M.A. S.p.A.	
CABLELOGIC Co., Ltd.	
SerialTek LLC	
Access Devices Limited	
JHT Optoelectronics Co.,Ltd.	
iSmart Alarm, Inc.	
Vizmonet Pte Ltd	
Alflex	
Wuhan FiberHome Digital Technology Co.,Ltd.	
Shanghai Typrotech Technology Co.Ltd	
BMC SOFTWARE	
Beijing Tengling Technology CO.Ltd	
Artila Electronics Co., Ltd.	
CIRTEC MEDICAL SYSTEMS	
Hillstone Networks Inc	
ALTIGA NETWORKS	
Health Hero Network, Inc.	
RACAL-DATACOM	
Shenzhen JoinCyber Telecom Equipment Ltd	
Medtronic Diabetes	
COROLLARY, INC.	
Tel Net Co., Ltd.	
Card Access, Inc.	
Zuma Networks	
DSX Access Systems, Inc.	
Adafruit	
Krauss Maffei Technologies GmbH	
Observator instruments	
Milénio 3 Sistemas Electrónicos, Lda.	
LG ELECTRONICS	
WJ Communications, Inc.	
ALTVATER AIRDATA SYSTEMS	
Miovision Technologies Incorporated	
Device Drivers Limited	
Ultra Electronics Electrics	
Develco	
WIS Communications Co. Ltd.	
Shenztech Ltd	
CYBO CO.,LTD.	
Shenzhen YOUHUA Technology Co., Ltd	
MEDIA GLOBAL LINKS CO., LTD.	
Alentec & Orion AB	
AJINEXTEK	
Dali Wireless, Inc.	
Comverse Network Systems, Inc.	
Cal-Comp Electronics & Communications Company Ltd.	
CLARIION	
G2 Microsystems	
SEUNGIL ELECTRONICS	
Tunai Creative	
Panda Wireless, Inc.	
Dmet Products Corp.	
NetBoost Corp.	
Orion Electric Co., Ltd.	
Cale Access AB	
Microseven Systems, LLC	
ROBE Show lighting	
CAMEX	
Simtec Electronics	
Midokura Co., Ltd.	
T.S. MICROTECH INC.	
Nokia Danmark A/S	
DoCoMo Systems, Inc.	
INDRA SISTEMAS, S.A.	
CYG SUNRI CO.,LTD.	
WaveSpan Corporation	
GOLDEN ENTERPRISES, INC.	
Cisco SPVTG	
Imagenics, Co., Ltd.	
Polycom	
VILLAGE TRONIC ENTWICKLUNG	
CORESYS	
Securiton Gmbh	
VISION PRODUCTS PTY. LTD.	
HiTEM Engineering	
Kamo Technology Limited	
QEI, Inc.	
SCSpro Co.,Ltd	
SECURITE COMMUNICATIONS / HONEYWELL	
Zero One Technology Co. Ltd.	
IONICS TECHNOLOGY ME LTDA	
GNP Computers	
Aztech Associates Inc.	
JID GLOBAL	
Brains Corporation	
INTERGRAPH CORPORATION	
Terabytes Server Storage Tech Corp	
European Systems Integration	
Philio Technology Corporation	
LANBIRD TECHNOLOGY CO., LTD.	
GIGALABS, INC.	
FEI Electron Optics	
Complementary Technologies Ltd	
TechSAT GmbH	
NAMAQUA COMPUTERWARE	
PROMZAKAZ LTD.	
Daniel Computing Systems, Inc.	
Parker Hannifin Manufacturing (UK) Ltd	
DekTec Digital Video B.V.	
Intoto Inc.	
Uriver Inc.	
HGST a Western Digital Company	
WEST AUSTRALIAN DEPARTMENT	
PG DESIGN ELECTRONICS, INC.	
IBA Dosimetry GmbH	
Siselectron Technology LTD.	
EXXACT GmbH	
SHENZHEN CHUANGWEI-RGB ELECTRONICS CO.,LTD	
Quad Bit System co., Ltd.	
KRONOS, INC.	
PLATH GmbH	
Liontech Co., Ltd.	
Shuko Electronics Co.,Ltd	
Fidustron INC	
IOTTECH Corp	
Cermetek Microelectronics, Inc.	
LAN-TEC INC.	
SparkLAN Communications, Inc.	
NCUBE	
Effinet Systems Co., Ltd.	
BA Systems Inc	
Industrie Dial Face S.p.A.	
Open Network Co., Ltd.	
TECO INFORMATION SYSTEMS	
Guangdong Appscomm Co.,Ltd	
Ring Solutions	
SYStronics Co., Ltd.	
Iosoft Ltd.	
NEC Magnus Communications,Ltd.	
KST technology	
Sunlit System Technology Corp	
7signal Solutions, Inc	
NextGig	
IP-LINE	
FURUNO ELECTRIC CO., LTD.	
Apriva ISS, LLC	
Ophir Optronics Ltd	
TELEBIT COMMUNICATIONS APS	
SERITECH ENTERPRISE CO., LTD.	
Shenzhen Junlan Electronic Ltd	
Kinion Technology Company Limited	
TOPVIEW OPTRONICS CORP.	
Precidata	
Vtech Engineering Canada Ltd	
Telewise Communications, Inc.	
ISAAC Instruments	
Amerigon	
Hitachi Industry & Control Solutions, Ltd.	
ADASTRA SYSTEMS CORP.	
ATCOM Technology Co.Ltd.	
AIRSOUND Inc.	
Logopak Systeme GmbH & Co. KG	
ACRISON, INC.	
Cambrionix Ltd	
Inara Networks	
Beamex Oy Ab	
DUKANE NETWORK INTEGRATION	
ELMO COMPANY, LIMITED	
Core Micro Systems Inc.	
INTERPHASE CORPORATION	
PLANEX COMMUNICATIONS INC.	
NBI INC.	
PLESSEY	
Orient Silver Enterprises	
CAPELEC	
Verint Loronix Video Solutions	
Sarotech Co., Ltd	
ISUNG CO.,LTD	
Shenzhen Fenglian Technology Co., Ltd.	
Algolith	
Zyxel Communications Corporation	
VR AG	
MakerBot Industries	
PAV Electronics Limited	
Serialway Communication Technology Co. Ltd	
TEPG-US	
EDNT GmbH	
Yotta Networks, Inc.	
Beats Electronics LLC	
NETWORK PERIPHERALS, LTD.	
Xi'an Clevbee Technology Co.,Ltd	
JSW PACIFIC CORPORATION	
Lift Complex DS, JSC	
COP SECURITY SYSTEM CORP.	
CERN	
KM Electornic Technology Co., Ltd.	
HDSN	
COMTEC SYSTEMS. CO., LTD.	
Revolution Display	
CASCO SIGNAL LTD	
Creative Electronics & Software, Inc.	
MEGATRON COMPUTER INDUSTRIES PTY, LTD.	
Amplified Engineering Pty Ltd	
SCHILLING ROBOTICS LLC	
Beijing Detianquan Electromechanical Equipment Co., Ltd	
PROXIMA CORPORATION	
Vizio, Inc	
DATAQ Instruments, Inc.	
Dawning Information Industry Co.,Ltd	
XTP SYSTEMS, INC.	
NETWORK EXPRESS, INC.	
Mobileeco Co., Ltd	
NUPON COMPUTING CORP.	
Chromisys, Inc.	
SCHILLER AG	
Nanotek Elektronik Sistemler Ltd. Sti.	
360SUN Digital Broadband Corporation	
A&R TECH	
Escort, Inc.	
Cryptek Inc.	
Anadem Information Inc.	
OPTO-22	
Theissen Training Systems GmbH	
Benu Video, Inc.	
COMENDEC LTD	
Guangdong Leawin Group Co., Ltd	
Shenzhen Vtsonic Co.,ltd	
4Access Communications	
Avtex Ltd	
ESCATRONIC GmbH	
Visualgate Systems, Inc.	
Silex Technology America	
Invenit BV	
COMPUNETIX, INC	
Wenzhou Kunmei Communication Technology Co.,Ltd.	
VICKERS ELECTRONICS SYSTEMS	
SEPRO ROBOTIQUE	
Beck IPC GmbH	
Onkyo Corporation	
Guizhou Fortuneship Technology Co., Ltd	
Tait Electronics	
ROHDE & SCHWARZ GMBH & CO. KG	
PLC Technology Ltd	
Poindus Systems Corp.	
Beijing Gongye Science & Technology Co.,Ltd	
STARLIGHT NETWORKS, INC.	
VEEDIMS,LLC	
MARQUIP, INC.	
